Region,Destination Country,lat,lon
20625,GREECE,52.470943,-1.9244472
20626,GREECE,52.470943,-1.9244472
20627,GREECE,52.470943,-1.9244472
20628,GREECE,52.470943,-1.9244472
20629,GREECE,52.470943,-1.9244472
20630,GREECE,43.2581805,-77.6970101
20631,GREECE,52.470943,-1.9244472
20632,GREECE,52.470943,-1.9244472
20633,GREECE,43.2581805,-77.6970101
20634,GREECE,43.2581805,-77.6970101
20635,GREECE,43.2581805,-77.6970101
20636,GREECE,43.2581805,-77.6970101
20637,GREECE,43.2581805,-77.6970101
20638,GREECE,43.2581805,-77.6970101
20639,GREECE,52.470943,-1.9244472
20640,GREECE,43.2581805,-77.6970101
20641,GREECE,52.470943,-1.9244472
20642,GREECE,52.470943,-1.9244472
20643,GREECE,43.2581805,-77.6970101
20644,GREECE,43.2581805,-77.6970101
20645,GREECE,43.2581805,-77.6970101
20646,GREECE,43.2581805,-77.6970101
20653,GREECE,43.2581805,-77.6970101
20654,GREECE,43.2581805,-77.6970101
20655,GREECE,43.2581805,-77.6970101
20656,GREECE,43.2581805,-77.6970101
20657,GREECE,43.2581805,-77.6970101
20593,GREECE,52.470943,-1.9244472
20591,GREECE,52.470943,-1.9244472
20648,GREECE,43.2581805,-77.6970101
20647,GREECE,43.2581805,-77.6970101
20649,GREECE,52.470943,-1.9244472
20650,GREECE,43.2581805,-77.6970101
20651,GREECE,52.470943,-1.9244472
20592,GREECE,52.470943,-1.9244472
20589,GREECE,52.470943,-1.9244472
20590,GREECE,52.470943,-1.9244472
20652,GREECE,52.470943,-1.9244472
20679,GREECE,52.470943,-1.9244472
20662,GREECE,52.470943,-1.9244472
20663,GREECE,43.2581805,-77.6970101
20664,GREECE,43.2581805,-77.6970101
20665,GREECE,43.2581805,-77.6970101
20666,GREECE,43.2581805,-77.6970101
20667,GREECE,43.2581805,-77.6970101
20668,GREECE,43.2581805,-77.6970101
20669,GREECE,52.470943,-1.9244472
20670,GREECE,43.2581805,-77.6970101
20671,GREECE,52.470943,-1.9244472
20672,GREECE,52.470943,-1.9244472
20673,GREECE,43.2581805,-77.6970101
20674,GREECE,43.2581805,-77.6970101
20675,GREECE,43.2581805,-77.6970101
20676,GREECE,43.2581805,-77.6970101
20681,GREECE,52.470943,-1.9244472
20682,GREECE,52.470943,-1.9244472
20683,GREECE,43.2581805,-77.6970101
20684,GREECE,43.2581805,-77.6970101
20685,GREECE,43.2581805,-77.6970101
20686,GREECE,43.2581805,-77.6970101
20687,GREECE,43.2581805,-77.6970101
20688,GREECE,43.2581805,-77.6970101
20689,GREECE,52.470943,-1.9244472
20690,GREECE,52.470943,-1.9244472
20691,GREECE,52.470943,-1.9244472
20692,GREECE,52.470943,-1.9244472
20693,GREECE,52.470943,-1.9244472
20694,GREECE,52.470943,-1.9244472
20695,GREECE,52.470943,-1.9244472
20696,GREECE,52.470943,-1.9244472
20697,GREECE,52.470943,-1.9244472
20698,GREECE,52.470943,-1.9244472
20699,GREECE,52.470943,-1.9244472
20700,GREECE,43.2581805,-77.6970101
20701,GREECE,43.2581805,-77.6970101
20702,GREECE,52.470943,-1.9244472
20703,GREECE,43.2581805,-77.6970101
20704,GREECE,43.2581805,-77.6970101
20705,GREECE,43.2581805,-77.6970101
20706,GREECE,43.2581805,-77.6970101
20707,GREECE,43.2581805,-77.6970101
20708,GREECE,43.2581805,-77.6970101
20709,GREECE,52.470943,-1.9244472
20710,GREECE,43.2581805,-77.6970101
20711,GREECE,43.2581805,-77.6970101
20712,GREECE,52.470943,-1.9244472
20713,GREECE,43.2581805,-77.6970101
20714,GREECE,43.2581805,-77.6970101
20715,GREECE,43.2581805,-77.6970101
20716,GREECE,52.470943,-1.9244472
20717,GREECE,43.2581805,-77.6970101
20718,GREECE,43.2581805,-77.6970101
20719,GREECE,52.470943,-1.9244472
20720,GREECE,52.470943,-1.9244472
20721,GREECE,52.470943,-1.9244472
20723,GREECE,52.470943,-1.9244472
20724,GREECE,52.470943,-1.9244472
20722,GREECE,52.470943,-1.9244472
20725,GREECE,52.470943,-1.9244472
20726,GREECE,52.470943,-1.9244472
20727,GREECE,52.470943,-1.9244472
20728,GREECE,52.470943,-1.9244472
20729,GREECE,52.470943,-1.9244472
20730,GREECE,43.2581805,-77.6970101
20731,GREECE,43.2581805,-77.6970101
20732,GREECE,52.470943,-1.9244472
20733,GREECE,43.2581805,-77.6970101
20734,GREECE,43.2581805,-77.6970101
20735,GREECE,43.2581805,-77.6970101
20736,GREECE,43.2581805,-77.6970101
20737,GREECE,43.2581805,-77.6970101
20742,GREECE,52.470943,-1.9244472
20743,GREECE,43.2581805,-77.6970101
20745,GREECE,43.2581805,-77.6970101
20746,GREECE,43.2581805,-77.6970101
20747,GREECE,43.2581805,-77.6970101
20748,GREECE,43.2581805,-77.6970101
20749,GREECE,52.470943,-1.9244472
20750,GREECE,43.2581805,-77.6970101
20744,GREECE,43.2581805,-77.6970101
20789,GREECE,52.470943,-1.9244472
20751,GREECE,43.2581805,-77.6970101
20752,GREECE,52.470943,-1.9244472
20753,GREECE,43.2581805,-77.6970101
20754,GREECE,43.2581805,-77.6970101
20755,GREECE,43.2581805,-77.6970101
20756,GREECE,43.2581805,-77.6970101
20757,GREECE,43.2581805,-77.6970101
20758,GREECE,43.2581805,-77.6970101
20759,GREECE,52.470943,-1.9244472
20760,GREECE,43.2581805,-77.6970101
20761,GREECE,52.470943,-1.9244472
20762,GREECE,52.470943,-1.9244472
20763,GREECE,43.2581805,-77.6970101
20764,GREECE,43.2581805,-77.6970101
20765,GREECE,43.2581805,-77.6970101
20766,GREECE,43.2581805,-77.6970101
20767,GREECE,43.2581805,-77.6970101
20768,GREECE,43.2581805,-77.6970101
20769,GREECE,52.470943,-1.9244472
20770,GREECE,43.2581805,-77.6970101
20771,GREECE,43.2581805,-77.6970101
20772,GREECE,52.470943,-1.9244472
20773,GREECE,43.2581805,-77.6970101
20774,GREECE,43.2581805,-77.6970101
20775,GREECE,43.2581805,-77.6970101
20776,GREECE,43.2581805,-77.6970101
20777,GREECE,43.2581805,-77.6970101
20778,GREECE,43.2581805,-77.6970101
20779,GREECE,52.470943,-1.9244472
20780,GREECE,43.2581805,-77.6970101
20781,GREECE,43.2581805,-77.6970101
20782,GREECE,52.470943,-1.9244472
20783,GREECE,43.2581805,-77.6970101
20784,GREECE,43.2581805,-77.6970101
20785,GREECE,43.2581805,-77.6970101
20786,GREECE,43.2581805,-77.6970101
20787,GREECE,43.2581805,-77.6970101
20788,GREECE,43.2581805,-77.6970101
20796,GREECE,52.470943,-1.9244472
20797,GREECE,52.470943,-1.9244472
20798,GREECE,52.470943,-1.9244472
20799,GREECE,52.470943,-1.9244472
20800,GREECE,43.2581805,-77.6970101
20801,GREECE,43.2581805,-77.6970101
20802,GREECE,52.470943,-1.9244472
20803,GREECE,43.2581805,-77.6970101
20804,GREECE,43.2581805,-77.6970101
20805,GREECE,43.2581805,-77.6970101
20806,GREECE,43.2581805,-77.6970101
20807,GREECE,43.2581805,-77.6970101
20808,GREECE,43.2581805,-77.6970101
20809,GREECE,52.470943,-1.9244472
20810,GREECE,43.2581805,-77.6970101
20811,GREECE,43.2581805,-77.6970101
20812,GREECE,52.470943,-1.9244472
20813,GREECE,43.2581805,-77.6970101
20790,GREECE,52.470943,-1.9244472
20794,GREECE,52.470943,-1.9244472
20795,GREECE,52.470943,-1.9244472
20791,GREECE,52.470943,-1.9244472
20792,GREECE,52.470943,-1.9244472
20793,GREECE,52.470943,-1.9244472
20814,GREECE,43.2581805,-77.6970101
20815,GREECE,43.2581805,-77.6970101
20816,GREECE,52.470943,-1.9244472
20818,GREECE,43.2581805,-77.6970101
20819,GREECE,52.470943,-1.9244472
20820,GREECE,52.470943,-1.9244472
20821,GREECE,52.470943,-1.9244472
20822,GREECE,52.470943,-1.9244472
20823,GREECE,52.470943,-1.9244472
20824,GREECE,52.470943,-1.9244472
20825,GREECE,52.470943,-1.9244472
20826,GREECE,52.470943,-1.9244472
20827,GREECE,52.470943,-1.9244472
20828,GREECE,52.470943,-1.9244472
20829,GREECE,52.470943,-1.9244472
20830,GREECE,43.2581805,-77.6970101
20831,GREECE,43.2581805,-77.6970101
20832,GREECE,52.470943,-1.9244472
20833,GREECE,43.2581805,-77.6970101
20834,GREECE,43.2581805,-77.6970101
20835,GREECE,43.2581805,-77.6970101
20836,GREECE,43.2581805,-77.6970101
20817,GREECE,43.2581805,-77.6970101
20885,GREECE,43.2581805,-77.6970101
20837,GREECE,43.2581805,-77.6970101
20838,GREECE,43.2581805,-77.6970101
20839,GREECE,52.470943,-1.9244472
20840,GREECE,43.2581805,-77.6970101
20841,GREECE,43.2581805,-77.6970101
20842,GREECE,52.470943,-1.9244472
20843,GREECE,43.2581805,-77.6970101
20844,GREECE,43.2581805,-77.6970101
20845,GREECE,43.2581805,-77.6970101
20846,GREECE,43.2581805,-77.6970101
20847,GREECE,43.2581805,-77.6970101
20848,GREECE,43.2581805,-77.6970101
20849,GREECE,52.470943,-1.9244472
20850,GREECE,43.2581805,-77.6970101
20851,GREECE,43.2581805,-77.6970101
20852,GREECE,52.470943,-1.9244472
20853,GREECE,43.2581805,-77.6970101
20854,GREECE,43.2581805,-77.6970101
20855,GREECE,43.2581805,-77.6970101
20856,GREECE,43.2581805,-77.6970101
20857,GREECE,43.2581805,-77.6970101
20858,GREECE,43.2581805,-77.6970101
20859,GREECE,52.470943,-1.9244472
20860,GREECE,43.2581805,-77.6970101
20864,GREECE,43.2581805,-77.6970101
20865,GREECE,43.2581805,-77.6970101
20866,GREECE,43.2581805,-77.6970101
20867,GREECE,43.2581805,-77.6970101
20868,GREECE,43.2581805,-77.6970101
20869,GREECE,52.470943,-1.9244472
20870,GREECE,43.2581805,-77.6970101
20871,GREECE,43.2581805,-77.6970101
20872,GREECE,52.470943,-1.9244472
20873,GREECE,43.2581805,-77.6970101
20874,GREECE,43.2581805,-77.6970101
20875,GREECE,43.2581805,-77.6970101
20876,GREECE,43.2581805,-77.6970101
20877,GREECE,43.2581805,-77.6970101
20878,GREECE,43.2581805,-77.6970101
20879,GREECE,52.470943,-1.9244472
20880,GREECE,43.2581805,-77.6970101
20881,GREECE,43.2581805,-77.6970101
20882,GREECE,52.470943,-1.9244472
20883,GREECE,43.2581805,-77.6970101
20884,GREECE,43.2581805,-77.6970101
20862,GREECE,52.470943,-1.9244472
20861,GREECE,52.470943,-1.9244472
20887,GREECE,43.2581805,-77.6970101
20888,GREECE,43.2581805,-77.6970101
20889,GREECE,52.470943,-1.9244472
20863,GREECE,43.2581805,-77.6970101
20886,GREECE,43.2581805,-77.6970101
20893,GREECE,52.470943,-1.9244472
20894,GREECE,52.470943,-1.9244472
20895,GREECE,52.470943,-1.9244472
20896,GREECE,52.470943,-1.9244472
20897,GREECE,52.470943,-1.9244472
20898,GREECE,52.470943,-1.9244472
20899,GREECE,52.470943,-1.9244472
20900,GREECE,52.470943,-1.9244472
20901,GREECE,52.470943,-1.9244472
20902,GREECE,52.470943,-1.9244472
20903,GREECE,52.470943,-1.9244472
20904,GREECE,52.470943,-1.9244472
20905,GREECE,52.470943,-1.9244472
20906,GREECE,52.470943,-1.9244472
20907,GREECE,52.470943,-1.9244472
20908,GREECE,52.470943,-1.9244472
20909,GREECE,52.470943,-1.9244472
20910,GREECE,52.470943,-1.9244472
20911,GREECE,52.470943,-1.9244472
20892,GREECE,52.470943,-1.9244472
20912,GREECE,52.470943,-1.9244472
20913,GREECE,52.470943,-1.9244472
20914,GREECE,52.470943,-1.9244472
20915,GREECE,52.470943,-1.9244472
20916,GREECE,52.470943,-1.9244472
20917,GREECE,52.470943,-1.9244472
20918,GREECE,52.470943,-1.9244472
20919,GREECE,52.470943,-1.9244472
20920,GREECE,52.470943,-1.9244472
20921,GREECE,52.470943,-1.9244472
20922,GREECE,52.470943,-1.9244472
20923,GREECE,52.470943,-1.9244472
20924,GREECE,52.470943,-1.9244472
20925,GREECE,52.470943,-1.9244472
20926,GREECE,52.470943,-1.9244472
20927,GREECE,52.470943,-1.9244472
20928,GREECE,52.470943,-1.9244472
20929,GREECE,52.470943,-1.9244472
20930,GREECE,52.470943,-1.9244472
20931,GREECE,52.470943,-1.9244472
20932,GREECE,52.470943,-1.9244472
20933,GREECE,52.470943,-1.9244472
20934,GREECE,52.470943,-1.9244472
20935,GREECE,52.470943,-1.9244472
20936,GREECE,52.470943,-1.9244472
20937,GREECE,52.470943,-1.9244472
20938,GREECE,52.470943,-1.9244472
20939,GREECE,52.470943,-1.9244472
20940,GREECE,52.470943,-1.9244472
20941,GREECE,52.470943,-1.9244472
20946,GREECE,52.470943,-1.9244472
20947,GREECE,52.470943,-1.9244472
20948,GREECE,52.470943,-1.9244472
20949,GREECE,52.470943,-1.9244472
20950,GREECE,52.470943,-1.9244472
20951,GREECE,52.470943,-1.9244472
20944,GREECE,52.470943,-1.9244472
20942,GREECE,52.470943,-1.9244472
20943,GREECE,52.470943,-1.9244472
20945,GREECE,52.470943,-1.9244472
20952,GREECE,52.470943,-1.9244472
20953,GREECE,52.470943,-1.9244472
20954,GREECE,52.470943,-1.9244472
20955,GREECE,52.470943,-1.9244472
20956,GREECE,52.470943,-1.9244472
20957,GREECE,52.470943,-1.9244472
20958,GREECE,52.470943,-1.9244472
20959,GREECE,52.470943,-1.9244472
20960,GREECE,52.470943,-1.9244472
20961,GREECE,52.470943,-1.9244472
20962,GREECE,52.470943,-1.9244472
20963,GREECE,37.5707887,22.8166307
20964,GREECE,37.5707887,22.8166307
20965,GREECE,52.470943,-1.9244472
20966,GREECE,52.470943,-1.9244472
20967,GREECE,52.470943,-1.9244472
20968,GREECE,52.470943,-1.9244472
20969,GREECE,52.470943,-1.9244472
20970,GREECE,52.470943,-1.9244472
20971,GREECE,52.470943,-1.9244472
20972,GREECE,52.470943,-1.9244472
20973,GREECE,52.470943,-1.9244472
20974,GREECE,52.470943,-1.9244472
20975,GREECE,52.470943,-1.9244472
20976,GREECE,52.470943,-1.9244472
20977,GREECE,52.470943,-1.9244472
20978,GREECE,52.470943,-1.9244472
20979,GREECE,52.470943,-1.9244472
20980,GREECE,52.470943,-1.9244472
20981,GREECE,52.470943,-1.9244472
20982,GREECE,52.470943,-1.9244472
20983,GREECE,52.470943,-1.9244472
20984,GREECE,52.470943,-1.9244472
20985,GREECE,52.470943,-1.9244472
20986,GREECE,52.470943,-1.9244472
20987,GREECE,52.470943,-1.9244472
20988,GREECE,52.470943,-1.9244472
20991,GREECE,52.470943,-1.9244472
20992,GREECE,52.470943,-1.9244472
20993,GREECE,52.470943,-1.9244472
20994,GREECE,52.470943,-1.9244472
20995,GREECE,52.470943,-1.9244472
20989,GREECE,52.470943,-1.9244472
20990,GREECE,52.470943,-1.9244472
20998,GREECE,52.470943,-1.9244472
20999,GREECE,52.470943,-1.9244472
21000,GREECE,37.8596396,22.9974631
21001,GREECE,43.2581805,-77.6970101
21002,GREECE,52.470943,-1.9244472
21003,GREECE,43.2581805,-77.6970101
21004,GREECE,43.2581805,-77.6970101
21005,GREECE,43.2581805,-77.6970101
21006,GREECE,52.470943,-1.9244472
21007,GREECE,43.2581805,-77.6970101
21008,GREECE,43.2581805,-77.6970101
21009,GREECE,52.470943,-1.9244472
21010,GREECE,43.2581805,-77.6970101
21011,GREECE,43.2581805,-77.6970101
21012,GREECE,52.470943,-1.9244472
21013,GREECE,43.2581805,-77.6970101
21014,GREECE,43.2581805,-77.6970101
21015,GREECE,43.2581805,-77.6970101
21016,GREECE,52.470943,-1.9244472
21017,GREECE,43.2581805,-77.6970101
21018,GREECE,43.2581805,-77.6970101
21019,GREECE,52.470943,-1.9244472
21020,GREECE,52.470943,-1.9244472
21021,GREECE,52.470943,-1.9244472
21022,GREECE,52.470943,-1.9244472
21023,GREECE,52.470943,-1.9244472
21024,GREECE,52.470943,-1.9244472
21025,GREECE,52.470943,-1.9244472
21026,GREECE,52.470943,-1.9244472
21027,GREECE,52.470943,-1.9244472
21028,GREECE,52.470943,-1.9244472
21029,GREECE,52.470943,-1.9244472
21030,GREECE,43.2581805,-77.6970101
21031,GREECE,43.2581805,-77.6970101
21032,GREECE,52.470943,-1.9244472
21033,GREECE,43.2581805,-77.6970101
21034,GREECE,43.2581805,-77.6970101
21035,GREECE,43.2581805,-77.6970101
21036,GREECE,52.470943,-1.9244472
21037,GREECE,43.2581805,-77.6970101
21038,GREECE,43.2581805,-77.6970101
21039,GREECE,52.470943,-1.9244472
21040,GREECE,43.2581805,-77.6970101
21041,GREECE,43.2581805,-77.6970101
21042,GREECE,52.470943,-1.9244472
21043,GREECE,43.2581805,-77.6970101
21044,GREECE,43.2581805,-77.6970101
21045,GREECE,43.2581805,-77.6970101
21046,GREECE,52.470943,-1.9244472
21047,GREECE,43.2581805,-77.6970101
21048,GREECE,43.2581805,-77.6970101
21049,GREECE,52.470943,-1.9244472
21050,GREECE,43.2581805,-77.6970101
"21052, ARGOLIDAS, ΛΥΓΟΥΡΙΟ",GREECE,37.6134069,23.0365657
"21057, ARGOLIDAS, ΑΧΛΑΔΟΚΑΜΠΟΣ",GREECE,37.522775,22.5811788
"21058, ARGOLIDAS, ΛΥΡΚΕΙΑ",GREECE,37.6951346,22.5387368
"21059, ARGOLIDAS, ΠΑΛΑΙΑ ΕΠΙΔΑΥΡΟΣ",GREECE,37.636992,23.1570371
21061,GREECE,37.3156661,23.1677545
"21054, ARGOLIDAS, ΝΕΑ ΕΠΙΔΑΥΡΟΣ",GREECE,37.6779773,23.1259148
"21055, ARGOLIDAS, ΑΓΙΑ  ΤΡΙΑΔΑ",GREECE,37.6382938,22.8068859
"21056, ARGOLIDAS, ΤΟΛΟ",GREECE,37.5226416,22.8612925
21062,GREECE,52.470943,-1.9244472
21063,GREECE,52.470943,-1.9244472
21064,GREECE,52.470943,-1.9244472
21065,GREECE,52.470943,-1.9244472
21066,GREECE,52.470943,-1.9244472
21067,GREECE,52.470943,-1.9244472
21068,GREECE,52.470943,-1.9244472
21069,GREECE,52.470943,-1.9244472
21070,GREECE,43.2581805,-77.6970101
21071,GREECE,43.2581805,-77.6970101
21072,GREECE,52.470943,-1.9244472
21073,GREECE,43.2581805,-77.6970101
21074,GREECE,43.2581805,-77.6970101
21075,GREECE,43.2581805,-77.6970101
21076,GREECE,52.470943,-1.9244472
21077,GREECE,43.2581805,-77.6970101
21078,GREECE,43.2581805,-77.6970101
21079,GREECE,52.470943,-1.9244472
21080,GREECE,43.2581805,-77.6970101
21081,GREECE,43.2581805,-77.6970101
21082,GREECE,52.470943,-1.9244472
21083,GREECE,43.2581805,-77.6970101
21084,GREECE,43.2581805,-77.6970101
21085,GREECE,43.2581805,-77.6970101
21086,GREECE,52.470943,-1.9244472
21087,GREECE,43.2581805,-77.6970101
21088,GREECE,43.2581805,-77.6970101
21089,GREECE,52.470943,-1.9244472
21090,GREECE,52.470943,-1.9244472
21091,GREECE,52.470943,-1.9244472
21093,GREECE,52.470943,-1.9244472
21092,GREECE,52.470943,-1.9244472
21098,GREECE,52.470943,-1.9244472
21099,GREECE,52.470943,-1.9244472
21101,GREECE,43.2581805,-77.6970101
21102,GREECE,52.470943,-1.9244472
21103,GREECE,43.2581805,-77.6970101
21104,GREECE,43.2581805,-77.6970101
21105,GREECE,43.2581805,-77.6970101
21106,GREECE,52.470943,-1.9244472
21107,GREECE,43.2581805,-77.6970101
21108,GREECE,43.2581805,-77.6970101
21109,GREECE,52.470943,-1.9244472
21110,GREECE,43.2581805,-77.6970101
21111,GREECE,43.2581805,-77.6970101
21112,GREECE,52.470943,-1.9244472
21113,GREECE,43.2581805,-77.6970101
21114,GREECE,43.2581805,-77.6970101
21097,GREECE,52.470943,-1.9244472
21096,GREECE,52.470943,-1.9244472
21115,GREECE,43.2581805,-77.6970101
21116,GREECE,52.470943,-1.9244472
21117,GREECE,43.2581805,-77.6970101
21118,GREECE,43.2581805,-77.6970101
21119,GREECE,52.470943,-1.9244472
21120,GREECE,52.470943,-1.9244472
21121,GREECE,52.470943,-1.9244472
21122,GREECE,52.470943,-1.9244472
21123,GREECE,52.470943,-1.9244472
21124,GREECE,52.470943,-1.9244472
21125,GREECE,52.470943,-1.9244472
21126,GREECE,52.470943,-1.9244472
21127,GREECE,52.470943,-1.9244472
21128,GREECE,52.470943,-1.9244472
21129,GREECE,52.470943,-1.9244472
21130,GREECE,43.2581805,-77.6970101
21132,GREECE,52.470943,-1.9244472
21131,GREECE,43.2581805,-77.6970101
21133,GREECE,43.2581805,-77.6970101
21134,GREECE,43.2581805,-77.6970101
21135,GREECE,43.2581805,-77.6970101
21136,GREECE,52.470943,-1.9244472
21137,GREECE,43.2581805,-77.6970101
21138,GREECE,43.2581805,-77.6970101
21139,GREECE,52.470943,-1.9244472
21140,GREECE,43.2581805,-77.6970101
21141,GREECE,43.2581805,-77.6970101
21142,GREECE,52.470943,-1.9244472
21143,GREECE,43.2581805,-77.6970101
21144,GREECE,43.2581805,-77.6970101
21145,GREECE,43.2581805,-77.6970101
21146,GREECE,52.470943,-1.9244472
21147,GREECE,43.2581805,-77.6970101
21148,GREECE,43.2581805,-77.6970101
21149,GREECE,52.470943,-1.9244472
21150,GREECE,43.2581805,-77.6970101
21151,GREECE,43.2581805,-77.6970101
21152,GREECE,52.470943,-1.9244472
21153,GREECE,43.2581805,-77.6970101
21154,GREECE,43.2581805,-77.6970101
21155,GREECE,43.2581805,-77.6970101
21156,GREECE,52.470943,-1.9244472
21157,GREECE,43.2581805,-77.6970101
21158,GREECE,43.2581805,-77.6970101
21159,GREECE,52.470943,-1.9244472
21160,GREECE,52.470943,-1.9244472
21161,GREECE,52.470943,-1.9244472
21162,GREECE,52.470943,-1.9244472
21163,GREECE,52.470943,-1.9244472
21164,GREECE,52.470943,-1.9244472
21165,GREECE,52.470943,-1.9244472
21166,GREECE,52.470943,-1.9244472
21167,GREECE,52.470943,-1.9244472
21168,GREECE,52.470943,-1.9244472
21169,GREECE,52.470943,-1.9244472
21170,GREECE,43.2581805,-77.6970101
21171,GREECE,43.2581805,-77.6970101
21172,GREECE,52.470943,-1.9244472
21175,GREECE,43.2581805,-77.6970101
21177,GREECE,43.2581805,-77.6970101
21173,GREECE,43.2581805,-77.6970101
21174,GREECE,43.2581805,-77.6970101
21176,GREECE,52.470943,-1.9244472
21178,GREECE,43.2581805,-77.6970101
21180,GREECE,43.2581805,-77.6970101
21181,GREECE,43.2581805,-77.6970101
21182,GREECE,52.470943,-1.9244472
21183,GREECE,43.2581805,-77.6970101
21184,GREECE,43.2581805,-77.6970101
21185,GREECE,43.2581805,-77.6970101
21186,GREECE,52.470943,-1.9244472
21187,GREECE,43.2581805,-77.6970101
21188,GREECE,43.2581805,-77.6970101
21189,GREECE,52.470943,-1.9244472
21190,GREECE,52.470943,-1.9244472
21191,GREECE,52.470943,-1.9244472
21192,GREECE,52.470943,-1.9244472
21193,GREECE,52.470943,-1.9244472
21194,GREECE,52.470943,-1.9244472
21195,GREECE,52.470943,-1.9244472
21196,GREECE,52.470943,-1.9244472
21197,GREECE,52.470943,-1.9244472
"21231, ARGOLIDAS, ΑΡΓΟΣ",GREECE,37.6420653,22.7342042
"21232, ARGOLIDAS, ΑΡΓΟΣ",GREECE,37.6255434,22.7249345
21201,GREECE,52.470943,-1.9244472
21202,GREECE,52.470943,-1.9244472
21203,GREECE,52.470943,-1.9244472
21204,GREECE,52.470943,-1.9244472
21205,GREECE,52.470943,-1.9244472
21206,GREECE,52.470943,-1.9244472
21207,GREECE,52.470943,-1.9244472
21208,GREECE,52.470943,-1.9244472
21209,GREECE,52.470943,-1.9244472
21210,GREECE,52.470943,-1.9244472
21211,GREECE,52.470943,-1.9244472
21212,GREECE,52.470943,-1.9244472
21213,GREECE,52.470943,-1.9244472
21214,GREECE,52.470943,-1.9244472
21215,GREECE,52.470943,-1.9244472
21216,GREECE,52.470943,-1.9244472
21217,GREECE,52.470943,-1.9244472
21218,GREECE,52.470943,-1.9244472
21219,GREECE,52.470943,-1.9244472
21220,GREECE,52.470943,-1.9244472
21221,GREECE,52.470943,-1.9244472
21222,GREECE,52.470943,-1.9244472
21223,GREECE,52.470943,-1.9244472
21224,GREECE,52.470943,-1.9244472
21225,GREECE,52.470943,-1.9244472
21226,GREECE,52.470943,-1.9244472
21227,GREECE,52.470943,-1.9244472
21228,GREECE,52.470943,-1.9244472
21229,GREECE,52.470943,-1.9244472
21230,GREECE,52.470943,-1.9244472
21239,GREECE,52.470943,-1.9244472
21240,GREECE,52.470943,-1.9244472
21241,GREECE,52.470943,-1.9244472
21233,GREECE,52.470943,-1.9244472
21234,GREECE,52.470943,-1.9244472
21237,GREECE,52.470943,-1.9244472
21235,GREECE,52.470943,-1.9244472
21238,GREECE,52.470943,-1.9244472
21236,GREECE,52.470943,-1.9244472
21242,GREECE,52.470943,-1.9244472
21243,GREECE,52.470943,-1.9244472
21244,GREECE,52.470943,-1.9244472
21245,GREECE,52.470943,-1.9244472
21246,GREECE,52.470943,-1.9244472
21247,GREECE,52.470943,-1.9244472
21248,GREECE,52.470943,-1.9244472
21249,GREECE,52.470943,-1.9244472
21251,GREECE,52.470943,-1.9244472
21252,GREECE,52.470943,-1.9244472
21253,GREECE,52.470943,-1.9244472
21254,GREECE,52.470943,-1.9244472
21255,GREECE,52.470943,-1.9244472
21256,GREECE,52.470943,-1.9244472
21257,GREECE,52.470943,-1.9244472
21258,GREECE,52.470943,-1.9244472
21259,GREECE,52.470943,-1.9244472
21260,GREECE,52.470943,-1.9244472
21261,GREECE,52.470943,-1.9244472
21262,GREECE,52.470943,-1.9244472
21263,GREECE,52.470943,-1.9244472
21264,GREECE,52.470943,-1.9244472
21265,GREECE,52.470943,-1.9244472
21266,GREECE,52.470943,-1.9244472
21267,GREECE,52.470943,-1.9244472
21268,GREECE,52.470943,-1.9244472
21269,GREECE,52.470943,-1.9244472
21270,GREECE,52.470943,-1.9244472
21271,GREECE,52.470943,-1.9244472
21272,GREECE,52.470943,-1.9244472
21273,GREECE,52.470943,-1.9244472
21274,GREECE,52.470943,-1.9244472
21275,GREECE,52.470943,-1.9244472
21276,GREECE,52.470943,-1.9244472
21277,GREECE,52.470943,-1.9244472
21278,GREECE,52.470943,-1.9244472
21279,GREECE,52.470943,-1.9244472
21280,GREECE,52.470943,-1.9244472
21281,GREECE,52.470943,-1.9244472
21282,GREECE,52.470943,-1.9244472
21283,GREECE,52.470943,-1.9244472
21284,GREECE,52.470943,-1.9244472
21285,GREECE,52.470943,-1.9244472
21286,GREECE,52.470943,-1.9244472
21290,GREECE,52.470943,-1.9244472
21287,GREECE,52.470943,-1.9244472
21289,GREECE,52.470943,-1.9244472
21288,GREECE,52.470943,-1.9244472
21293,GREECE,52.470943,-1.9244472
21294,GREECE,52.470943,-1.9244472
21295,GREECE,52.470943,-1.9244472
21296,GREECE,52.470943,-1.9244472
21297,GREECE,52.470943,-1.9244472
21298,GREECE,52.470943,-1.9244472
21299,GREECE,52.470943,-1.9244472
21301,GREECE,43.2581805,-77.6970101
21302,GREECE,52.470943,-1.9244472
21303,GREECE,43.2581805,-77.6970101
21304,GREECE,43.2581805,-77.6970101
21305,GREECE,43.2581805,-77.6970101
21306,GREECE,52.470943,-1.9244472
21307,GREECE,43.2581805,-77.6970101
21308,GREECE,43.2581805,-77.6970101
21309,GREECE,52.470943,-1.9244472
21310,GREECE,43.2581805,-77.6970101
21311,GREECE,43.2581805,-77.6970101
21312,GREECE,52.470943,-1.9244472
21313,GREECE,43.2581805,-77.6970101
21314,GREECE,43.2581805,-77.6970101
21315,GREECE,43.2581805,-77.6970101
21316,GREECE,52.470943,-1.9244472
21317,GREECE,43.2581805,-77.6970101
21318,GREECE,43.2581805,-77.6970101
21319,GREECE,52.470943,-1.9244472
